# This is a Kurucz model F star at T_eff=7000K, [Fe/H]=-2, log10(g)=4.5,
# provided by Christy Tremonti on 1 Nov 2002.
# The original reference is Gray & Corbally, 1994, AJ 107, 742.
# There are some updates in Gray, Graham, & Hoyt 2001, AJ, 121, 2159.
# Gray's code SPECTRUM is available
#   http://www.acs.appstate.edu/dept/physics/spectrum/spectrum.html
# You can't download the models -- you have to run them.  Tremonti has
# then convolved these to something like SDSS resolution.
#
# Note that this spectrum is 0-indexed row #70 of the file:
#   $IDLSPEC2D_DIR/etc/kurucz_stds_interp.fit
# checked into idlspec2d v4_9_13.  I have converted the wavelength
# scale from vacuum to air.
#
# Eventually, Tremonti has suggested that we switch to the empirical
# spectra from STELIB.  See http://webast.ast.obs-mip.fr/stelib
#
 6881.7662  3.80103e+06
 6883.3510  3.79933e+06
 6884.9362  3.79776e+06
 6886.5217  3.79589e+06
 6888.1075  3.79414e+06
 6889.6938  3.79261e+06
 6891.2804  3.79098e+06
 6892.8673  3.78918e+06
 6894.4547  3.78732e+06
 6896.0424  3.78556e+06
 6897.6304  3.78385e+06
 6899.2189  3.78211e+06
 6900.8077  3.78037e+06
 6902.3968  3.77861e+06
 6903.9864  3.77679e+06
 6905.5763  3.77492e+06
 6907.1665  3.77318e+06
 6908.7571  3.77150e+06
 6910.3481  3.76967e+06
 6911.9395  3.76781e+06
 6913.5312  3.76599e+06
 6915.1233  3.76409e+06
 6916.7158  3.76223e+06
 6918.3086  3.76056e+06
 6919.9018  3.75885e+06
 6921.4954  3.75709e+06
 6923.0893  3.75526e+06
 6924.6836  3.75343e+06
 6926.2782  3.75189e+06
 6927.8733  3.75033e+06
 6929.4687  3.74858e+06
 6931.0644  3.74674e+06
 6932.6605  3.74486e+06
 6934.2570  3.74316e+06
 6935.8539  3.74153e+06
 6937.4511  3.73979e+06
 6939.0487  3.73804e+06
 6940.6467  3.73630e+06
 6942.2450  3.73435e+06
 6943.8437  3.73183e+06
 6945.4428  3.72965e+06
 6947.0423  3.72858e+06
 6948.6421  3.72732e+06
 6950.2423  3.72553e+06
 6951.8428  3.72376e+06
 6953.4437  3.72214e+06
 6955.0450  3.72039e+06
 6956.6466  3.71856e+06
 6958.2487  3.71692e+06
 6959.8511  3.71517e+06
 6961.4538  3.71298e+06
 6963.0569  3.71084e+06
 6964.6604  3.70937e+06
 6966.2643  3.70799e+06
 6967.8685  3.70647e+06
 6969.4731  3.70479e+06
 6971.0781  3.70306e+06
 6972.6835  3.70132e+06
 6974.2892  3.69945e+06
 6975.8953  3.69708e+06
 6977.5017  3.69415e+06
 6979.1085  3.69210e+06
 6980.7157  3.69156e+06
 6982.3233  3.69067e+06
 6983.9312  3.68912e+06
 6985.5395  3.68738e+06
 6987.1482  3.68558e+06
 6988.7573  3.68382e+06
 6990.3667  3.68212e+06
 6991.9765  3.68035e+06
 6993.5866  3.67858e+06
 6995.1971  3.67687e+06
 6996.8080  3.67506e+06
 6998.4193  3.67305e+06
 7000.0310  3.67121e+06
 7001.6430  3.66958e+06
 7003.2553  3.66775e+06
 7004.8681  3.66604e+06
 7006.4812  3.66456e+06
 7008.0947  3.66308e+06
 7009.7086  3.66144e+06
 7011.3228  3.65967e+06
 7012.9374  3.65791e+06
 7014.5524  3.65600e+06
 7016.1678  3.65384e+06
 7017.7835  3.65207e+06
 7019.3996  3.65058e+06
 7021.0161  3.64823e+06
 7022.6329  3.64572e+06
 7024.2501  3.64459e+06
 7025.8677  3.64370e+06
 7027.4857  3.64217e+06
 7029.1040  3.64041e+06
 7030.7227  3.63870e+06
 7032.3418  3.63688e+06
 7033.9613  3.63464e+06
 7035.5811  3.63274e+06
 7037.2013  3.63122e+06
 7038.8219  3.62965e+06
 7040.4428  3.62836e+06
 7042.0641  3.62685e+06
 7043.6858  3.62510e+06
 7045.3079  3.62337e+06
 7046.9303  3.62169e+06
 7048.5531  3.61998e+06
 7050.1763  3.61824e+06
 7051.7999  3.61645e+06
 7053.4238  3.61468e+06
 7055.0481  3.61288e+06
 7056.6728  3.61113e+06
 7058.2979  3.60941e+06
 7059.9233  3.60757e+06
 7061.5491  3.60591e+06
 7063.1753  3.60434e+06
 7064.8018  3.60260e+06
 7066.4287  3.60041e+06
 7068.0560  3.59795e+06
 7069.6837  3.59653e+06
 7071.3118  3.59530e+06
 7072.9402  3.59384e+06
 7074.5690  3.59237e+06
 7076.1982  3.59072e+06
 7077.8277  3.58900e+06
 7079.4577  3.58727e+06
 7081.0880  3.58552e+06
 7082.7186  3.58363e+06
 7084.3497  3.58174e+06
 7085.9811  3.58008e+06
 7087.6129  3.57834e+06
 7089.2451  3.57603e+06
 7090.8777  3.57405e+06
 7092.5106  3.57300e+06
 7094.1439  3.57164e+06
 7095.7776  3.56994e+06
 7097.4116  3.56823e+06
 7099.0461  3.56655e+06
 7100.6809  3.56488e+06
 7102.3161  3.56327e+06
 7103.9517  3.56158e+06
 7105.5876  3.55982e+06
 7107.2239  3.55799e+06
 7108.8606  3.55591e+06
 7110.4977  3.55314e+06
 7112.1351  3.55000e+06
 7113.7730  3.54783e+06
 7115.4112  3.54681e+06
 7117.0497  3.54620e+06
 7118.6887  3.54524e+06
 7120.3280  3.54359e+06
 7121.9678  3.54177e+06
 7123.6078  3.54053e+06
 7125.2483  3.53929e+06
 7126.8892  3.53757e+06
 7128.5304  3.53509e+06
 7130.1720  3.53153e+06
 7131.8140  3.52980e+06
 7133.4563  3.52981e+06
 7135.0991  3.52895e+06
 7136.7422  3.52744e+06
 7138.3857  3.52578e+06
 7140.0296  3.52405e+06
 7141.6738  3.52222e+06
 7143.3184  3.52032e+06
 7144.9634  3.51738e+06
 7146.6088  3.51006e+06
 7148.2546  3.50356e+06
 7149.9007  3.50783e+06
 7151.5473  3.51123e+06
 7153.1942  3.51037e+06
 7154.8415  3.50856e+06
 7156.4891  3.50686e+06
 7158.1372  3.50532e+06
 7159.7856  3.50361e+06
 7161.4344  3.50095e+06
 7163.0836  3.49514e+06
 7164.7331  3.49060e+06
 7166.3831  3.49304e+06
 7168.0334  3.49465e+06
 7169.6841  3.49358e+06
 7171.3352  3.49195e+06
 7172.9866  3.49023e+06
 7174.6385  3.48829e+06
 7176.2907  3.48616e+06
 7177.9433  3.48454e+06
 7179.5963  3.48272e+06
 7181.2496  3.48053e+06
 7182.9034  3.47919e+06
 7184.5575  3.47708e+06
 7186.2120  3.47265e+06
 7187.8669  3.47014e+06
 7189.5221  3.47142e+06
 7191.1778  3.47100e+06
 7192.8338  3.46903e+06
 7194.4902  3.46752e+06
 7196.1470  3.46638e+06
 7197.8042  3.46493e+06
 7199.4618  3.46324e+06
 7201.1197  3.46138e+06
 7202.7780  3.45962e+06
 7204.4367  3.45751e+06
 7206.0958  3.45343e+06
 7207.7553  3.45054e+06
 7209.4151  3.45135e+06
 7211.0753  3.45092e+06
 7212.7360  3.44911e+06
 7214.3969  3.44749e+06
 7216.0583  3.44609e+06
 7217.7201  3.44444e+06
 7219.3822  3.44239e+06
 7221.0447  3.44008e+06
 7222.7077  3.43736e+06
 7224.3709  3.43561e+06
 7226.0346  3.43516e+06
 7227.6987  3.43429e+06
 7229.3631  3.43291e+06
 7231.0279  3.43142e+06
 7232.6931  3.42975e+06
 7234.3587  3.42783e+06
 7236.0247  3.42608e+06
 7237.6911  3.42457e+06
 7239.3578  3.42277e+06
 7241.0249  3.42108e+06
 7242.6924  3.41946e+06
 7244.3603  3.41762e+06
 7246.0286  3.41606e+06
 7247.6973  3.41465e+06
 7249.3663  3.41286e+06
 7251.0357  3.41109e+06
 7252.7056  3.40962e+06
 7254.3758  3.40802e+06
 7256.0463  3.40635e+06
 7257.7173  3.40473e+06
 7259.3887  3.40297e+06
 7261.0604  3.40113e+06
 7262.7325  3.39955e+06
 7264.4050  3.39803e+06
 7266.0779  3.39641e+06
 7267.7512  3.39480e+06
 7269.4249  3.39316e+06
 7271.0989  3.39140e+06
 7272.7733  3.38965e+06
 7274.4482  3.38787e+06
 7276.1234  3.38621e+06
 7277.7990  3.38465e+06
 7279.4749  3.38302e+06
 7281.1513  3.38115e+06
 7282.8281  3.37909e+06
 7284.5052  3.37729e+06
 7286.1827  3.37559e+06
 7287.8606  3.37278e+06
 7289.5389  3.37039e+06
 7291.2176  3.36940e+06
 7292.8967  3.36775e+06
 7294.5761  3.36713e+06
 7296.2560  3.36626e+06
 7297.9362  3.36453e+06
 7299.6168  3.36291e+06
 7301.2978  3.36149e+06
 7302.9792  3.36005e+06
 7304.6610  3.35837e+06
 7306.3431  3.35628e+06
 7308.0257  3.35415e+06
 7309.7086  3.35236e+06
 7311.3919  3.35089e+06
 7313.0756  3.34991e+06
 7314.7597  3.34857e+06
 7316.4442  3.34689e+06
 7318.1291  3.34511e+06
 7319.8144  3.34318e+06
 7321.5000  3.34156e+06
 7323.1861  3.33997e+06
 7324.8725  3.33733e+06
 7326.5593  3.33522e+06
 7328.2465  3.33468e+06
 7329.9341  3.33354e+06
 7331.6221  3.33200e+06
 7333.3105  3.33046e+06
 7334.9992  3.32884e+06
 7336.6884  3.32724e+06
 7338.3779  3.32558e+06
 7340.0678  3.32393e+06
 7341.7582  3.32235e+06
 7343.4489  3.32072e+06
 7345.1400  3.31907e+06
 7346.8314  3.31744e+06
 7348.5233  3.31579e+06
 7350.2156  3.31405e+06
 7351.9082  3.31223e+06
 7353.6013  3.31043e+06
 7355.2947  3.30876e+06
 7356.9885  3.30737e+06
 7358.6828  3.30592e+06
 7360.3774  3.30416e+06
 7362.0723  3.30215e+06
 7363.7677  3.30032e+06
 7365.4635  3.29904e+06
 7367.1597  3.29773e+06
 7368.8562  3.29616e+06
 7370.5532  3.29451e+06
 7372.2505  3.29280e+06
 7373.9482  3.29115e+06
 7375.6464  3.28964e+06
 7377.3449  3.28813e+06
 7379.0438  3.28649e+06
 7380.7431  3.28472e+06
 7382.4427  3.28297e+06
 7384.1428  3.28093e+06
 7385.8433  3.27788e+06
 7387.5441  3.27451e+06
 7389.2454  3.27210e+06
 7390.9470  3.27266e+06
 7392.6491  3.27262e+06
 7394.3515  3.27129e+06
 7396.0543  3.27007e+06
 7397.7575  3.26836e+06
 7399.4611  3.26598e+06
 7401.1651  3.26422e+06
 7402.8695  3.26312e+06
 7404.5743  3.26103e+06
 7406.2794  3.25890e+06
 7407.9850  3.25681e+06
 7409.6910  3.25303e+06
 7411.3973  3.25126e+06
 7413.1041  3.25194e+06
 7414.8112  3.24998e+06
 7416.5187  3.24822e+06
 7418.2266  3.24819e+06
 7419.9350  3.24675e+06
 7421.6437  3.24272e+06
 7423.3528  3.23848e+06
 7425.0623  3.23962e+06
 7426.7722  3.24069e+06
 7428.4824  3.23949e+06
 7430.1931  3.23777e+06
 7431.9042  3.23613e+06
 7433.6157  3.23466e+06
 7435.3275  3.23311e+06
 7437.0398  3.23153e+06
 7438.7524  3.22985e+06
 7440.4655  3.22795e+06
 7442.1789  3.22571e+06
 7443.8927  3.22032e+06
 7445.6070  3.21360e+06
 7447.3216  3.21607e+06
 7449.0366  3.21872e+06
 7450.7520  3.21816e+06
 7452.4678  3.21700e+06
 7454.1840  3.21549e+06
 7455.9006  3.21391e+06
 7457.6176  3.21232e+06
 7459.3350  3.21060e+06
 7461.0528  3.20833e+06
 7462.7709  3.20629e+06
 7464.4895  3.20536e+06
 7466.2085  3.20412e+06
 7467.9278  3.20249e+06
 7469.6476  3.20093e+06
 7471.3678  3.19924e+06
 7473.0883  3.19735e+06
 7474.8093  3.19549e+06
 7476.5306  3.19373e+06
 7478.2523  3.19243e+06
 7479.9745  3.19095e+06
 7481.6970  3.18912e+06
 7483.4200  3.18718e+06
 7485.1433  3.18618e+06
 7486.8670  3.18507e+06
 7488.5911  3.18350e+06
 7490.3156  3.18172e+06
 7492.0406  3.17927e+06
 7493.7659  3.17444e+06
 7495.4916  3.17169e+06
 7497.2177  3.17382e+06
 7498.9442  3.17389e+06
 7500.6711  3.17241e+06
 7502.3984  3.17076e+06
 7504.1261  3.16897e+06
 7505.8542  3.16700e+06
 7507.5827  3.16398e+06
 7509.3116  3.15569e+06
 7511.0409  3.14801e+06
 7512.7706  3.15428e+06
 7514.5007  3.15850e+06
 7516.2311  3.15785e+06
 7517.9620  3.15654e+06
 7519.6933  3.15497e+06
 7521.4250  3.15311e+06
 7523.1571  3.15111e+06
 7524.8895  3.14953e+06
 7526.6224  3.14839e+06
 7528.3557  3.14693e+06
 7530.0894  3.14488e+06
 7531.8235  3.14320e+06
 7533.5579  3.14210e+06
 7535.2928  3.14071e+06
 7537.0281  3.13916e+06
 7538.7637  3.13759e+06
 7540.4998  3.13598e+06
 7542.2363  3.13439e+06
 7543.9732  3.13286e+06
 7545.7104  3.13128e+06
 7547.4481  3.12966e+06
 7549.1862  3.12812e+06
 7550.9247  3.12650e+06
 7552.6635  3.12458e+06
 7554.4028  3.12169e+06
 7556.1425  3.11964e+06
 7557.8826  3.11946e+06
 7559.6230  3.11833e+06
 7561.3639  3.11682e+06
 7563.1052  3.11538e+06
 7564.8469  3.11382e+06
 7566.5889  3.11175e+06
 7568.3314  3.10885e+06
 7570.0743  3.10775e+06
 7571.8176  3.10740e+06
 7573.5613  3.10595e+06
 7575.3054  3.10443e+06
 7577.0498  3.10302e+06
 7578.7947  3.10149e+06
 7580.5400  3.09985e+06
 7582.2857  3.09786e+06
 7584.0318  3.09553e+06
 7585.7783  3.09364e+06
 7587.5252  3.09290e+06
 7589.2725  3.09203e+06
 7591.0202  3.09058e+06
 7592.7683  3.08898e+06
 7594.5168  3.08736e+06
 7596.2657  3.08579e+06
 7598.0151  3.08426e+06
 7599.7648  3.08262e+06
 7601.5149  3.08085e+06
 7603.2654  3.07924e+06
 7605.0164  3.07767e+06
 7606.7677  3.07623e+06
 7608.5194  3.07483e+06
 7610.2716  3.07324e+06
 7612.0241  3.07176e+06
 7613.7770  3.06983e+06
 7615.5304  3.06584e+06
 7617.2841  3.06212e+06
 7619.0383  3.06181e+06
 7620.7928  3.06203e+06
 7622.5478  3.06200e+06
 7624.3032  3.06096e+06
 7626.0589  3.05948e+06
 7627.8151  3.05793e+06
 7629.5717  3.05638e+06
 7631.3287  3.05484e+06
 7633.0861  3.05328e+06
 7634.8439  3.05171e+06
 7636.6021  3.05016e+06
 7638.3607  3.04854e+06
 7640.1197  3.04693e+06
 7641.8791  3.04546e+06
 7643.6389  3.04398e+06
 7645.3991  3.04246e+06
 7647.1598  3.04092e+06
 7648.9208  3.03937e+06
 7650.6822  3.03779e+06
 7652.4441  3.03595e+06
 7654.2063  3.03389e+06
 7655.9690  3.03150e+06
 7657.7321  3.02868e+06
 7659.4955  3.02676e+06
 7661.2594  3.02504e+06
 7663.0237  3.01944e+06
 7664.7884  3.01289e+06
 7666.5535  3.01767e+06
 7668.3190  3.02146e+06
 7670.0849  3.02065e+06
 7671.8512  3.01924e+06
 7673.6179  3.01777e+06
 7675.3850  3.01626e+06
 7677.1526  3.01466e+06
 7678.9205  3.01280e+06
 7680.6889  3.01114e+06
 7682.4576  3.00996e+06
 7684.2268  3.00852e+06
 7685.9964  3.00689e+06
 7687.7663  3.00528e+06
 7689.5367  3.00353e+06
 7691.3075  3.00174e+06
 7693.0787  3.00052e+06
 7694.8503  2.99914e+06
 7696.6223  2.99612e+06
 7698.3948  2.99145e+06
 7700.1676  2.99111e+06
 7701.9408  2.99260e+06
 7703.7145  2.99174e+06
 7705.4886  2.99024e+06
 7707.2630  2.98860e+06
 7709.0379  2.98639e+06
 7710.8132  2.98388e+06
 7712.5889  2.98254e+06
 7714.3650  2.98165e+06
 7716.1415  2.98075e+06
 7717.9184  2.97951e+06
 7719.6957  2.97790e+06
 7721.4735  2.97618e+06
 7723.2516  2.97456e+06
 7725.0302  2.97263e+06
 7726.8091  2.96956e+06
 7728.5885  2.96829e+06
 7730.3683  2.96844e+06
 7732.1485  2.96736e+06
 7733.9291  2.96585e+06
 7735.7101  2.96436e+06
 7737.4916  2.96284e+06
 7739.2734  2.96127e+06
 7741.0556  2.95937e+06
 7742.8383  2.95743e+06
 7744.6214  2.95581e+06
 7746.4048  2.95373e+06
 7748.1887  2.95209e+06
 7749.9730  2.95137e+06
 7751.7577  2.95051e+06
 7753.5429  2.94916e+06
 7755.3284  2.94766e+06
 7757.1143  2.94616e+06
 7758.9007  2.94458e+06
 7760.6875  2.94307e+06
 7762.4746  2.94165e+06
 7764.2622  2.94017e+06
 7766.0502  2.93867e+06
 7767.8387  2.93692e+06
 7769.6275  2.93250e+06
 7771.4167  2.92351e+06
 7773.2064  2.91908e+06
 7774.9964  2.91999e+06
 7776.7869  2.92465e+06
 7778.5778  2.92493e+06
 7780.3691  2.92106e+06
 7782.1608  2.92208e+06
 7783.9529  2.92320e+06
 7785.7455  2.92209e+06
 7787.5384  2.92050e+06
 7789.3318  2.91896e+06
 7791.1255  2.91757e+06
 7792.9197  2.91610e+06
 7794.7143  2.91443e+06
 7796.5093  2.91232e+06
 7798.3048  2.91059e+06
 7800.1006  2.90961e+06
 7801.8969  2.90845e+06
 7803.6935  2.90706e+06
 7805.4906  2.90540e+06
 7807.2881  2.90337e+06
 7809.0860  2.90180e+06
 7810.8843  2.90044e+06
 7812.6831  2.89931e+06
 7814.4822  2.89807e+06
 7816.2818  2.89656e+06
 7818.0818  2.89509e+06
 7819.8822  2.89362e+06
 7821.6830  2.89210e+06
 7823.4842  2.89060e+06
 7825.2858  2.88890e+06
 7827.0879  2.88721e+06
 7828.8904  2.88528e+06
 7830.6933  2.87876e+06
 7832.4966  2.87351e+06
 7834.3003  2.87802e+06
 7836.1044  2.87944e+06
 7837.9089  2.87846e+06
 7839.7139  2.87705e+06
 7841.5193  2.87546e+06
 7843.3251  2.87412e+06
 7845.1313  2.87270e+06
 7846.9379  2.87097e+06
 7848.7450  2.86925e+06
 7850.5524  2.86800e+06
 7852.3603  2.86671e+06
 7854.1686  2.86521e+06
 7855.9773  2.86374e+06
 7857.7864  2.86232e+06
 7859.5959  2.86043e+06
 7861.4059  2.85876e+06
 7863.2163  2.85778e+06
 7865.0271  2.85648e+06
 7866.8383  2.85501e+06
 7868.6499  2.85352e+06
 7870.4619  2.85204e+06
 7872.2744  2.85060e+06
 7874.0873  2.84909e+06
 7875.9005  2.84743e+06
 7877.7143  2.84591e+06
 7879.5284  2.84453e+06
 7881.3429  2.84293e+06
 7883.1579  2.84151e+06
 7884.9733  2.84018e+06
 7886.7891  2.83878e+06
 7888.6053  2.83731e+06
 7890.4219  2.83583e+06
 7892.2390  2.83437e+06
 7894.0565  2.83274e+06
 7895.8743  2.83095e+06
 7897.6927  2.82968e+06
 7899.5114  2.82840e+06
 7901.3305  2.82694e+06
 7903.1501  2.82553e+06
 7904.9701  2.82406e+06
 7906.7905  2.82261e+06
 7908.6113  2.82114e+06
 7910.4326  2.81960e+06
 7912.2542  2.81794e+06
 7914.0763  2.81651e+06
 7915.8988  2.81491e+06
 7917.7217  2.81300e+06
 7919.5451  2.81187e+06
 7921.3688  2.81082e+06
 7923.1930  2.80930e+06
 7925.0176  2.80780e+06
 7926.8426  2.80637e+06
 7928.6681  2.80468e+06
 7930.4939  2.80259e+06
 7932.3202  2.80102e+06
 7934.1469  2.79994e+06
 7935.9740  2.79724e+06
 7937.8016  2.79537e+06
 7939.6295  2.79556e+06
 7941.4579  2.79441e+06
 7943.2867  2.79200e+06
 7945.1160  2.78894e+06
 7946.9456  2.78825e+06
 7948.7757  2.78856e+06
 7950.6062  2.78747e+06
 7952.4371  2.78601e+06
 7954.2684  2.78454e+06
 7956.1002  2.78312e+06
 7957.9324  2.78163e+06
 7959.7650  2.78014e+06
 7961.5980  2.77881e+06
 7963.4314  2.77739e+06
 7965.2653  2.77595e+06
 7967.0996  2.77452e+06
 7968.9343  2.77302e+06
 7970.7694  2.77154e+06
 7972.6050  2.77005e+06
 7974.4410  2.76847e+06
 7976.2774  2.76715e+06
 7978.1142  2.76580e+06
 7979.9514  2.76428e+06
 7981.7891  2.76269e+06
 7983.6272  2.76132e+06
 7985.4657  2.75984e+06
 7987.3047  2.75826e+06
 7989.1440  2.75700e+06
 7990.9838  2.75564e+06
 7992.8240  2.75406e+06
 7994.6647  2.75205e+06
 7996.5057  2.74784e+06
 7998.3472  2.73880e+06
 8000.1891  2.74017e+06
 8002.0315  2.74564e+06
 8003.8742  2.74550e+06
 8005.7174  2.74414e+06
 8007.5610  2.74268e+06
 8009.4050  2.74129e+06
 8011.2495  2.73987e+06
 8013.0944  2.73840e+06
 8014.9397  2.73696e+06
 8016.7854  2.73555e+06
 8018.6315  2.73408e+06
 8020.4781  2.73254e+06
 8022.3251  2.73114e+06
 8024.1726  2.72977e+06
 8026.0204  2.72790e+06
 8027.8687  2.72581e+06
 8029.7174  2.72489e+06
 8031.5665  2.72403e+06
 8033.4161  2.72248e+06
 8035.2661  2.72082e+06
 8037.1165  2.71964e+06
 8038.9673  2.71841e+06
 8040.8186  2.71698e+06
 8042.6703  2.71490e+06
 8044.5224  2.70907e+06
 8046.3749  2.70446e+06
 8048.2279  2.70816e+06
 8050.0813  2.70937e+06
 8051.9351  2.70830e+06
 8053.7894  2.70681e+06
 8055.6440  2.70539e+06
 8057.4991  2.70391e+06
 8059.3547  2.70248e+06
 8061.2106  2.70121e+06
 8063.0670  2.69985e+06
 8064.9238  2.69845e+06
 8066.7810  2.69703e+06
 8068.6387  2.69549e+06
 8070.4968  2.69390e+06
 8072.3553  2.69256e+06
 8074.2143  2.69127e+06
 8076.0737  2.68989e+06
 8077.9335  2.68846e+06
 8079.7937  2.68704e+06
 8081.6544  2.68556e+06
 8083.5155  2.68342e+06
 8085.3770  2.68151e+06
 8087.2389  2.68098e+06
 8089.1013  2.67996e+06
 8090.9641  2.67850e+06
 8092.8274  2.67695e+06
 8094.6910  2.67553e+06
 8096.5551  2.67391e+06
 8098.4196  2.67225e+06
 8100.2846  2.67121e+06
 8102.1500  2.67012e+06
 8104.0158  2.66876e+06
 8105.8820  2.66735e+06
 8107.7487  2.66593e+06
 8109.6158  2.66452e+06
 8111.4833  2.66310e+06
 8113.3513  2.66169e+06
 8115.2197  2.66028e+06
 8117.0885  2.65887e+06
 8118.9577  2.65749e+06
 8120.8274  2.65610e+06
 8122.6975  2.65469e+06
 8124.5681  2.65328e+06
 8126.4391  2.65187e+06
 8128.3105  2.65048e+06
 8130.1823  2.64908e+06
 8132.0546  2.64767e+06
 8133.9273  2.64627e+06
 8135.8004  2.64488e+06
 8137.6740  2.64345e+06
 8139.5480  2.64202e+06
 8141.4224  2.64063e+06
 8143.2972  2.63925e+06
 8145.1725  2.63787e+06
 8147.0482  2.63644e+06
 8148.9244  2.63491e+06
 8150.8010  2.63350e+06
 8152.6780  2.63223e+06
 8154.5554  2.63084e+06
 8156.4333  2.62944e+06
 8158.3116  2.62805e+06
 8160.1904  2.62657e+06
 8162.0695  2.62506e+06
 8163.9492  2.62380e+06
 8165.8292  2.62252e+06
 8167.7097  2.62112e+06
 8169.5906  2.61971e+06
 8171.4719  2.61830e+06
 8173.3537  2.61692e+06
 8175.2359  2.61556e+06
 8177.1186  2.61416e+06
 8179.0016  2.61261e+06
 8180.8851  2.60965e+06
 8182.7691  2.60493e+06
 8184.6535  2.60531e+06
 8186.5383  2.60666e+06
 8188.4235  2.60575e+06
 8190.3092  2.60432e+06
 8192.1953  2.60075e+06
 8194.0819  2.59311e+06
 8195.9688  2.59331e+06
 8197.8563  2.59663e+06
 8199.7441  2.59598e+06
 8201.6324  2.59518e+06
 8203.5211  2.59439e+06
 8205.4103  2.59319e+06
 8207.2999  2.59151e+06
 8209.1899  2.59016e+06
 8211.0803  2.58837e+06
 8212.9712  2.58580e+06
 8214.8626  2.58296e+06
 8216.7543  2.58018e+06
 8218.6465  2.57539e+06
 8220.5392  2.56920e+06
 8222.4323  2.57551e+06
 8224.3258  2.57910e+06
 8226.2197  2.57819e+06
 8228.1141  2.57616e+06
 8230.0089  2.57272e+06
 8231.9042  2.57098e+06
 8233.7999  2.57131e+06
 8235.6960  2.57091e+06
 8237.5926  2.56972e+06
 8239.4896  2.56827e+06
 8241.3870  2.56701e+06
 8243.2849  2.56563e+06
 8245.1832  2.56409e+06
 8247.0819  2.56187e+06
 8248.9811  2.56010e+06
 8250.8808  2.55960e+06
 8252.7808  2.55855e+06
 8254.6813  2.55713e+06
 8256.5823  2.55580e+06
 8258.4836  2.55446e+06
 8260.3854  2.55306e+06
 8262.2877  2.55164e+06
 8264.1904  2.55022e+06
 8266.0935  2.54880e+06
 8267.9971  2.54735e+06
 8269.9011  2.54591e+06
 8271.8055  2.54459e+06
 8273.7104  2.54310e+06
 8275.6157  2.54147e+06
 8277.5215  2.53957e+06
 8279.4277  2.53794e+06
 8281.3343  2.53641e+06
 8283.2414  2.53460e+06
 8285.1489  2.53308e+06
 8287.0569  2.53130e+06
 8288.9652  2.52880e+06
 8290.8741  2.52673e+06
 8292.7833  2.52484e+06
 8294.6931  2.52258e+06
 8296.6032  2.52083e+06
 8298.5138  2.51961e+06
 8300.4248  2.51855e+06
 8302.3363  2.51729e+06
 8304.2482  2.51573e+06
 8306.1606  2.51429e+06
 8308.0734  2.51347e+06
 8309.9866  2.51317e+06
 8311.9003  2.51247e+06
 8313.8144  2.51096e+06
 8315.7289  2.50870e+06
 8317.6439  2.50643e+06
 8319.5594  2.50482e+06
 8321.4752  2.50330e+06
 8323.3916  2.50042e+06
 8325.3083  2.49455e+06
 8327.2255  2.48934e+06
 8329.1432  2.48876e+06
 8331.0613  2.48444e+06
 8332.9798  2.47707e+06
 8334.8987  2.47331e+06
 8336.8182  2.47889e+06
 8338.7380  2.48306e+06
 8340.6583  2.48335e+06
 8342.5790  2.48298e+06
 8344.5002  2.48268e+06
 8346.4218  2.48217e+06
 8348.3439  2.48260e+06
 8350.2664  2.48278e+06
 8352.1894  2.48184e+06
 8354.1127  2.47958e+06
 8356.0366  2.47637e+06
 8357.9609  2.47354e+06
 8359.8856  2.47227e+06
 8361.8107  2.47283e+06
 8363.7364  2.47410e+06
 8365.6624  2.47430e+06
 8367.5889  2.47213e+06
 8369.5158  2.46796e+06
 8371.4432  2.46328e+06
 8373.3710  2.45935e+06
 8375.2993  2.45784e+06
 8377.2280  2.45880e+06
 8379.1572  2.46047e+06
 8381.0868  2.45956e+06
 8383.0168  2.45422e+06
 8384.9473  2.44480e+06
 8386.8783  2.42508e+06
 8388.8096  2.41350e+06
 8390.7415  2.40541e+06
 8392.6737  2.39783e+06
 8394.6065  2.41180e+06
 8396.5396  2.42672e+06
 8398.4732  2.43458e+06
 8400.4073  2.44017e+06
 8402.3418  2.44536e+06
 8404.2767  2.44619e+06
 8406.2121  2.44142e+06
 8408.1479  2.43569e+06
 8410.0842  2.42815e+06
 8412.0209  2.42027e+06
 8413.9581  2.41785e+06
 8415.8957  2.42183e+06
 8417.8338  2.42749e+06
 8419.7723  2.43210e+06
 8421.7112  2.43479e+06
 8423.6506  2.43521e+06
 8425.5905  2.43221e+06
 8427.5308  2.42777e+06
 8429.4715  2.42336e+06
 8431.4127  2.41773e+06
 8433.3543  2.40940e+06
 8435.2964  2.39728e+06
 8437.2390  2.38560e+06
 8439.1819  2.38568e+06
 8441.1254  2.39674e+06
 8443.0692  2.40573e+06
 8445.0136  2.40784e+06
 8446.9583  2.40946e+06
 8448.9035  2.41419e+06
 8450.8492  2.41355e+06
 8452.7953  2.41177e+06
 8454.7419  2.40936e+06
 8456.6889  2.40546e+06
 8458.6363  2.39998e+06
 8460.5842  2.39288e+06
 8462.5326  2.38272e+06
 8464.4814  2.36705e+06
 8466.4306  2.35018e+06
 8468.3803  2.35034e+06
 8470.3305  2.36596e+06
 8472.2811  2.37895e+06
 8474.2321  2.38709e+06
 8476.1836  2.39262e+06
 8478.1356  2.39578e+06
