az	el
84	26
86	26
88	26
90	26
92	26
94	26
96	26
98	26
100	26
102	26
104	26
106	26
108	26
110	26
112	26
114	26
116	26
118	26
120	26
122	26
124	26
126	26
128	26
130	26
132	26
134	26
136	26
138	26
140	26
142	26
144	26
146	26
148	26
150	26
152	26
154	26
156	26
158	26
160	26
162	26
164	26
166	26
168	26
170	26
172	26
174	26
176	26
178	26
180	26
-180	28
-178	28
-176	28
-174	28
-172	28
-170	28
-168	28
-166	28
-164	28
-162	28
-160	28
-158	28
-156	28
-154	28
-152	28
-150	28
-148	28
-146	28
-144	28
-142	28
-140	28
-138	28
-136	28
-134	28
-132	28
-130	28
-128	28
-126	28
-124	28
-122	28
-120	28
-118	28
-116	28
-114	28
-112	28
-110	28
-108	28
-106	28
-104	28
-102	28
-100	28
-98	28
-96	28
-94	28
-92	28
-90	28
-88	28
-86	28
-84	28
-82	28
-80	28
-78	28
-76	28
-74	28
-72	28
-70	28
-68	28
-66	28
-64	28
-62	28
-60	28
-58	28
-56	28
-54	28
-52	28
-50	28
-48	28
-46	28
-44	28
-42	28
-40	28
-38	28
-36	28
-34	28
-32	28
-30	28
-28	28
-26	28
-24	28
-22	28
-20	28
-18	28
-16	28
-14	28
-12	28
-10	28
-8	28
-6	28
-4	28
-2	28
0	28
2	28
4	28
6	28
8	28
10	28
12	28
14	28
16	28
18	28
20	28
22	28
24	28
26	28
28	28
30	28
32	28
34	28
36	28
38	28
40	28
42	28
44	28
46	28
48	28
50	28
52	28
54	28
56	28
58	28
60	28
62	28
64	28
66	28
68	28
70	28
72	28
74	28
76	28
78	28
80	28
82	28
84	28
86	28
88	28
90	28
92	28
94	28
96	28
98	28
100	28
102	28
104	28
106	28
108	28
110	28
112	28
114	28
116	28
118	28
120	28
122	28
124	28
126	28
128	28
130	28
132	28
134	28
136	28
138	28
140	28
142	28
144	28
146	28
148	28
150	28
152	28
154	28
156	28
158	28
160	28
162	28
164	28
166	28
168	28
170	28
172	28
174	28
176	28
178	28
180	28
-180	30
-178	30
-176	30
-174	30
-172	30
-170	30
-168	30
-166	30
-164	30
-162	30
-160	30
-158	30
-156	30
-154	30
-152	30
-150	30
-148	30
-146	30
-144	30
-142	30
-140	30
-138	30
-136	30
-134	30
-132	30
-130	30
-128	30
-126	30
-124	30
-122	30
-120	30
-118	30
-116	30
-114	30
-112	30
-110	30
-108	30
-106	30
-104	30
-102	30
-100	30
-98	30
-96	30
-94	30
-92	30
-90	30
-88	30
-86	30
-84	30
-82	30
-80	30
-78	30
-76	30
-74	30
-72	30
-70	30
-68	30
-66	30
-64	30
-62	30
-60	30
-58	30
-56	30
-54	30
-52	30
-50	30
-48	30
-46	30
-44	30
-42	30
-40	30
-38	30
-36	30
-34	30
-32	30
-30	30
-28	30
-26	30
-24	30
-22	30
-20	30
-18	30
-16	30
-14	30
-12	30
-10	30
-8	30
-6	30
-4	30
-2	30
0	30
2	30
4	30
6	30
8	30
10	30
12	30
14	30
16	30
18	30
20	30
22	30
24	30
26	30
28	30
30	30
32	30
34	30
36	30
38	30
40	30
42	30
44	30
46	30
48	30
50	30
52	30
54	30
56	30
58	30
60	30
62	30
64	30
66	30
68	30
70	30
72	30
74	30
76	30
78	30
80	30
82	30
84	30
86	30
88	30
90	30
92	30
94	30
96	30
98	30
100	30
102	30
104	30
106	30
108	30
110	30
112	30
114	30
116	30
118	30
120	30
122	30
124	30
126	30
128	30
130	30
132	30
134	30
136	30
138	30
140	30
142	30
144	30
146	30
148	30
150	30
152	30
154	30
156	30
158	30
160	30
162	30
164	30
166	30
168	30
170	30
172	30
174	30
176	30
178	30
180	30
-180	32
-178	32
-176	32
-174	32
-172	32
-170	32
-168	32
-166	32
-164	32
-162	32
-160	32
-158	32
-156	32
-154	32
-152	32
-150	32
-148	32
-146	32
-144	32
-142	32
-140	32
-138	32
-136	32
-134	32
-132	32
-130	32
-128	32
-126	32
-124	32
-122	32
-120	32
-118	32
-116	32
-114	32
-112	32
-110	32
-108	32
-106	32
-104	32
-102	32
-100	32
-98	32
-96	32
-94	32
-92	32
-90	32
-88	32
-86	32
-84	32
-82	32
-80	32
-78	32
-76	32
-74	32
-72	32
-70	32
-68	32
-66	32
-64	32
-62	32
-60	32
-58	32
-56	32
-54	32
-52	32
-50	32
-48	32
-46	32
-44	32
-42	32
-40	32
-38	32
-36	32
-34	32
-32	32
-30	32
-28	32
-26	32
-24	32
-22	32
-20	32
-18	32
-16	32
-14	32
-12	32
-10	32
-8	32
-6	32
-4	32
-2	32
0	32
2	32
4	32
6	32
8	32
10	32
12	32
14	32
16	32
18	32
20	32
22	32
24	32
26	32
28	32
30	32
32	32
34	32
36	32
38	32
40	32
42	32
44	32
46	32
48	32
50	32
52	32
54	32
56	32
58	32
60	32
62	32
64	32
66	32
68	32
70	32
72	32
74	32
76	32
78	32
80	32
82	32
84	32
86	32
88	32
90	32
92	32
94	32
96	32
98	32
100	32
102	32
104	32
106	32
108	32
110	32
112	32
114	32
116	32
118	32
120	32
122	32
124	32
126	32
128	32
130	32
132	32
134	32
136	32
138	32
140	32
142	32
144	32
146	32
148	32
150	32
152	32
154	32
156	32
158	32
160	32
162	32
164	32
166	32
168	32
170	32
172	32
174	32
176	32
178	32
180	32
-180	34
-178	34
-176	34
-174	34
-172	34
-170	34
-168	34
-166	34
-164	34
-162	34
-160	34
-158	34
-156	34
-154	34
-152	34
-150	34
-148	34
-146	34
-144	34
-142	34
-140	34
-138	34
-136	34
-134	34
-132	34
-130	34
-128	34
-126	34
-124	34
-122	34
-120	34
-118	34
-116	34
-114	34
-112	34
-110	34
-108	34
-106	34
-104	34
-102	34
-100	34
-98	34
-96	34
-94	34
-92	34
-90	34
-88	34
-86	34
-84	34
-82	34
-80	34
-78	34
-76	34
-74	34
-72	34
-70	34
-68	34
-66	34
-64	34
-62	34
-60	34
-58	34
-56	34
-54	34
-52	34
-50	34
-48	34
-46	34
-44	34
-42	34
-40	34
-38	34
-36	34
-34	34
-32	34
-30	34
-28	34
-26	34
-24	34
-22	34
-20	34
-18	34
-16	34
-14	34
-12	34
-10	34
-8	34
-6	34
-4	34
-2	34
0	34
2	34
4	34
6	34
8	34
10	34
12	34
14	34
16	34
18	34
20	34
22	34
24	34
26	34
28	34
30	34
32	34
34	34
36	34
38	34
40	34
42	34
44	34
46	34
48	34
50	34
52	34
54	34
56	34
58	34
60	34
62	34
64	34
66	34
68	34
70	34
72	34
74	34
76	34
78	34
80	34
82	34
84	34
86	34
88	34
90	34
92	34
94	34
96	34
98	34
100	34
102	34
104	34
106	34
108	34
110	34
112	34
114	34
116	34
118	34
120	34
122	34
124	34
126	34
128	34
130	34
132	34
134	34
136	34
138	34
140	34
142	34
144	34
146	34
148	34
150	34
152	34
154	34
156	34
158	34
160	34
162	34
164	34
166	34
168	34
170	34
172	34
174	34
176	34
178	34
180	34
-180	36
-178	36
-176	36
-174	36
-172	36
-170	36
-168	36
-166	36
-164	36
-162	36
-160	36
-158	36
-156	36
-154	36
-152	36
-150	36
-148	36
-146	36
-144	36
-142	36
-140	36
-138	36
-136	36
-134	36
-132	36
-130	36
-128	36
-126	36
-124	36
-122	36
-120	36
-118	36
-116	36
-114	36
-112	36
-110	36
-108	36
-106	36
-104	36
-102	36
-100	36
-98	36
-96	36
-94	36
-92	36
-90	36
-88	36
-86	36
-84	36
-82	36
-80	36
-78	36
-76	36
-74	36
-72	36
-70	36
-68	36
-66	36
-64	36
-62	36
-60	36
-58	36
-56	36
-54	36
-52	36
-50	36
-48	36
-46	36
-44	36
-42	36
-40	36
-38	36
-36	36
-34	36
-32	36
-30	36
-28	36
-26	36
-24	36
-22	36
-20	36
-18	36
-16	36
-14	36
-12	36
-10	36
-8	36
-6	36
-4	36
-2	36
0	36
2	36
4	36
6	36
8	36
10	36
12	36
14	36
16	36
18	36
20	36
22	36
24	36
26	36
28	36
30	36
32	36
34	36
36	36
38	36
40	36
42	36
44	36
46	36
48	36
50	36
52	36
54	36
56	36
58	36
60	36
62	36
64	36
66	36
68	36
70	36
72	36
74	36
76	36
78	36
80	36
82	36
84	36
86	36
88	36
90	36
92	36
94	36
96	36
98	36
100	36
102	36
104	36
106	36
108	36
110	36
112	36
114	36
116	36
118	36
120	36
122	36
124	36
126	36
128	36
130	36
132	36
134	36
136	36
138	36
140	36
142	36
144	36
146	36
148	36
150	36
152	36
154	36
156	36
158	36
160	36
162	36
164	36
166	36
168	36
170	36
172	36
174	36
176	36
178	36
180	36
-180	38
-178	38
-176	38
-174	38
-172	38
-170	38
-168	38
-166	38
-164	38
-162	38
-160	38
-158	38
-156	38
-154	38
-152	38
-150	38
-148	38
-146	38
-144	38
-142	38
-140	38
-138	38
-136	38
-134	38
-132	38
-130	38
-128	38
-126	38
-124	38
-122	38
-120	38
-118	38
-116	38
-114	38
-112	38
-110	38
-108	38
-106	38
-104	38
-102	38
-100	38
-98	38
-96	38
-94	38
-92	38
-90	38
-88	38
-86	38
-84	38
-82	38
-80	38
-78	38
-76	38
-74	38
-72	38
-70	38
-68	38
-66	38
-64	38
-62	38
-60	38
-58	38
-56	38
-54	38
-52	38
-50	38
-48	38
-46	38
-44	38
-42	38
-40	38
-38	38
-36	38
-34	38
-32	38
-30	38
-28	38
-26	38
-24	38
-22	38
-20	38
-18	38
-16	38
-14	38
-12	38
-10	38
-8	38
-6	38
-4	38
-2	38
0	38
2	38
4	38
6	38
8	38
10	38
12	38
14	38
16	38
18	38
20	38
22	38
24	38
26	38
28	38
30	38
32	38
34	38
36	38
38	38
40	38
42	38
44	38
46	38
48	38
50	38
52	38
54	38
56	38
58	38
60	38
62	38
64	38
66	38
68	38
70	38
72	38
74	38
76	38
78	38
80	38
82	38
84	38
86	38
88	38
90	38
92	38
94	38
96	38
98	38
100	38
102	38
104	38
106	38
108	38
110	38
112	38
114	38
116	38
118	38
120	38
122	38
124	38
126	38
128	38
130	38
132	38
134	38
136	38
138	38
140	38
142	38
144	38
146	38
148	38
150	38
152	38
154	38
156	38
158	38
160	38
162	38
164	38
166	38
168	38
170	38
172	38
174	38
176	38
178	38
180	38
-180	40
-178	40
-176	40
-174	40
-172	40
-170	40
-168	40
-166	40
-164	40
-162	40
-160	40
-158	40
-156	40
-154	40
-152	40
-150	40
-148	40
-146	40
-144	40
-142	40
-140	40
-138	40
-136	40
-134	40
-132	40
-130	40
-128	40
-126	40
-124	40
-122	40
-120	40
-118	40
-116	40
-114	40
-112	40
-110	40
-108	40
-106	40
-104	40
-102	40
-100	40
-98	40
-96	40
-94	40
-92	40
-90	40
-88	40
-86	40
-84	40
-82	40
-80	40
-78	40
-76	40
-74	40
-72	40
-70	40
-68	40
-66	40
-64	40
-62	40
-60	40
-58	40
-56	40
-54	40
-52	40
-50	40
-48	40
-46	40
-44	40
-42	40
-40	40
-38	40
-36	40
-34	40
-32	40
-30	40
-28	40
-26	40
-24	40
-22	40
-20	40
-18	40
-16	40
-14	40
-12	40
-10	40
-8	40
-6	40
-4	40
-2	40
0	40
2	40
4	40
6	40
8	40
10	40
12	40
14	40
16	40
18	40
20	40
22	40
24	40
26	40
28	40
30	40
32	40
34	40
36	40
38	40
40	40
42	40
44	40
46	40
48	40
50	40
52	40
54	40
56	40
58	40
60	40
62	40
64	40
66	40
68	40
70	40
72	40
74	40
76	40
78	40
80	40
82	40
84	40
86	40
88	40
90	40
92	40
94	40
96	40
98	40
100	40
102	40
104	40
106	40
108	40
110	40
112	40
114	40
116	40
118	40
120	40
122	40
124	40
126	40
128	40
130	40
132	40
134	40
136	40
138	40
140	40
142	40
144	40
146	40
148	40
150	40
152	40
154	40
156	40
158	40
160	40
162	40
164	40
166	40
168	40
170	40
172	40
174	40
176	40
178	40
180	40
-180	42
-178	42
-176	42
-174	42
-172	42
-170	42
-168	42
-166	42
-164	42
-162	42
-160	42
-158	42
-156	42
-154	42
-152	42
-150	42
-148	42
-146	42
-144	42
-142	42
-140	42
-138	42
-136	42
-134	42
-132	42
-130	42
-128	42
-126	42
-124	42
-122	42
-120	42
-118	42
-116	42
-114	42
-112	42
-110	42
-108	42
-106	42
-104	42
-102	42
-100	42
-98	42
-96	42
-94	42
-92	42
-90	42
-88	42
-86	42
-84	42
-82	42
-80	42
-78	42
-76	42
-74	42
-72	42
-70	42
-68	42
-66	42
-64	42
-62	42
-60	42
-58	42
-56	42
-54	42
-52	42
-50	42
-48	42
-46	42
-44	42
-42	42
-40	42
-38	42
-36	42
-34	42
-32	42
-30	42
-28	42
-26	42
-24	42
-22	42
-20	42
-18	42
-16	42
-14	42
-12	42
-10	42
-8	42
-6	42
-4	42
-2	42
0	42
2	42
4	42
6	42
8	42
10	42
12	42
14	42
16	42
18	42
20	42
22	42
24	42
26	42
28	42
30	42
32	42
34	42
36	42
38	42
40	42
42	42
44	42
46	42
48	42
50	42
52	42
54	42
56	42
58	42
60	42
62	42
64	42
66	42
68	42
70	42
72	42
74	42
76	42
78	42
80	42
82	42
84	42
86	42
88	42
90	42
92	42
94	42
96	42
98	42
100	42
102	42
104	42
106	42
108	42
110	42
112	42
114	42
116	42
118	42
120	42
122	42
124	42
126	42
128	42
130	42
132	42
134	42
136	42
138	42
140	42
142	42
144	42
146	42
148	42
150	42
152	42
154	42
156	42
158	42
160	42
162	42
164	42
166	42
168	42
170	42
172	42
174	42
176	42
178	42
180	42
-180	44
-178	44
-176	44
-174	44
-172	44
-170	44
-168	44
-166	44
-164	44
-162	44
-160	44
-158	44
-156	44
-154	44
-152	44
-150	44
-148	44
-146	44
-144	44
-142	44
-140	44
-138	44
-136	44
-134	44
-132	44
-130	44
-128	44
-126	44
-124	44
-122	44
-120	44
-118	44
-116	44
-114	44
-112	44
-110	44
-108	44
-106	44
-104	44
-102	44
-100	44
-98	44
-96	44
-94	44
-92	44
-90	44
-88	44
-86	44
-84	44
-82	44
-80	44
-78	44
-76	44
-74	44
-72	44
-70	44
-68	44
-66	44
-64	44
-62	44
-60	44
-58	44
-56	44
-54	44
-52	44
-50	44
-48	44
-46	44
-44	44
-42	44
-40	44
-38	44
-36	44
-34	44
-32	44
-30	44
-28	44
-26	44
-24	44
-22	44
-20	44
-18	44
-16	44
-14	44
-12	44
-10	44
-8	44
-6	44
-4	44
-2	44
0	44
2	44
4	44
6	44
8	44
10	44
12	44
14	44
16	44
18	44
20	44
22	44
24	44
26	44
28	44
30	44
32	44
34	44
36	44
38	44
40	44
42	44
44	44
46	44
48	44
50	44
52	44
54	44
56	44
58	44
60	44
62	44
64	44
66	44
68	44
70	44
72	44
74	44
76	44
78	44
80	44
82	44
84	44
86	44
88	44
90	44
92	44
94	44
96	44
98	44
100	44
102	44
104	44
106	44
108	44
110	44
112	44
114	44
116	44
118	44
120	44
122	44
124	44
126	44
128	44
130	44
132	44
134	44
136	44
138	44
140	44
142	44
144	44
146	44
148	44
150	44
152	44
154	44
156	44
158	44
160	44
162	44
164	44
166	44
168	44
170	44
172	44
174	44
176	44
178	44
180	44
-180	46
-178	46
-176	46
-174	46
-172	46
-170	46
-168	46
-166	46
-164	46
-162	46
-160	46
-158	46
-156	46
-154	46
-152	46
-150	46
-148	46
-146	46
-144	46
-142	46
-140	46
-138	46
-136	46
-134	46
-132	46
-130	46
-128	46
-126	46
-124	46
-122	46
-120	46
-118	46
-116	46
-114	46
-112	46
-110	46
-108	46
-106	46
-104	46
-102	46
-100	46
-98	46
-96	46
-94	46
-92	46
-90	46
-88	46
-86	46
-84	46
-82	46
-80	46
-78	46
-76	46
-74	46
-72	46
-70	46
-68	46
-66	46
-64	46
-62	46
-60	46
-58	46
-56	46
-54	46
-52	46
-50	46
-48	46
-46	46
-44	46
-42	46
-40	46
-38	46
-36	46
-34	46
-32	46
-30	46
-28	46
-26	46
-24	46
-22	46
-20	46
-18	46
-16	46
-14	46
-12	46
-10	46
-8	46
-6	46
-4	46
-2	46
0	46
2	46
4	46
6	46
8	46
10	46
12	46
14	46
16	46
18	46
20	46
22	46
24	46
26	46
28	46
30	46
32	46
34	46
36	46
38	46
40	46
42	46
44	46
46	46
48	46
50	46
52	46
54	46
56	46
58	46
60	46
62	46
64	46
66	46
68	46
70	46
72	46
74	46
76	46
78	46
80	46
82	46
84	46
86	46
88	46
90	46
92	46
94	46
96	46
98	46
100	46
102	46
104	46
106	46
108	46
110	46
112	46
114	46
116	46
118	46
120	46
122	46
124	46
126	46
128	46
130	46
132	46
134	46
136	46
138	46
140	46
142	46
144	46
146	46
148	46
150	46
152	46
154	46
156	46
158	46
160	46
162	46
164	46
166	46
168	46
170	46
172	46
174	46
176	46
178	46
180	46
-180	48
-178	48
-176	48
-174	48
-172	48
-170	48
-168	48
-166	48
-164	48
-162	48
-160	48
-158	48
-156	48
-154	48
-152	48
-150	48
-148	48
-146	48
-144	48
-142	48
-140	48
-138	48
-136	48
-134	48
-132	48
-130	48
-128	48
-126	48
-124	48
-122	48
-120	48
-118	48
-116	48
-114	48
-112	48
-110	48
-108	48
-106	48
-104	48
-102	48
-100	48
-98	48
-96	48
-94	48
-92	48
-90	48
-88	48
-86	48
-84	48
-82	48
-80	48
-78	48
-76	48
-74	48
-72	48
-70	48
-68	48
-66	48
-64	48
-62	48
-60	48
-58	48
-56	48
-54	48
-52	48
-50	48
-48	48
-46	48
-44	48
-42	48
-40	48
-38	48
-36	48
-34	48
-32	48
-30	48
-28	48
-26	48
-24	48
-22	48
-20	48
-18	48
-16	48
-14	48
-12	48
-10	48
-8	48
-6	48
-4	48
-2	48
0	48
2	48
4	48
6	48
8	48
10	48
12	48
14	48
16	48
18	48
20	48
22	48
24	48
26	48
28	48
30	48
32	48
34	48
36	48
38	48
40	48
42	48
44	48
46	48
48	48
50	48
52	48
54	48
56	48
58	48
60	48
62	48
64	48
66	48
68	48
70	48
72	48
74	48
76	48
78	48
80	48
82	48
84	48
86	48
88	48
90	48
92	48
94	48
96	48
98	48
100	48
102	48
104	48
106	48
108	48
110	48
112	48
114	48
116	48
118	48
120	48
122	48
124	48
126	48
128	48
130	48
132	48
134	48
136	48
138	48
140	48
142	48
144	48
146	48
148	48
150	48
152	48
154	48
156	48
158	48
160	48
162	48
164	48
166	48
168	48
170	48
172	48
174	48
176	48
178	48
180	48
-180	50
-178	50
-176	50
-174	50
-172	50
-170	50
-168	50
-166	50
-164	50
-162	50
-160	50
-158	50
-156	50
-154	50
-152	50
-150	50
-148	50
-146	50
-144	50
-142	50
-140	50
-138	50
-136	50
-134	50
-132	50
-130	50
-128	50
-126	50
-124	50
-122	50
-120	50
-118	50
-116	50
-114	50
-112	50
-110	50
-108	50
-106	50
-104	50
-102	50
-100	50
-98	50
-96	50
-94	50
-92	50
-90	50
-88	50
-86	50
-84	50
-82	50
-80	50
-78	50
-76	50
-74	50
-72	50
-70	50
-68	50
-66	50
-64	50
-62	50
-60	50
-58	50
-56	50
-54	50
-52	50
-50	50
-48	50
-46	50
-44	50
-42	50
-40	50
-38	50
-36	50
-34	50
-32	50
-30	50
-28	50
-26	50
-24	50
-22	50
-20	50
-18	50
-16	50
-14	50
-12	50
-10	50
-8	50
-6	50
-4	50
-2	50
0	50
2	50
4	50
6	50
8	50
10	50
12	50
14	50
16	50
18	50
20	50
22	50
24	50
26	50
28	50
30	50
32	50
34	50
36	50
38	50
40	50
42	50
44	50
46	50
48	50
50	50
52	50
54	50
56	50
58	50
60	50
62	50
64	50
66	50
68	50
70	50
72	50
74	50
76	50
78	50
80	50
82	50
84	50
86	50
88	50
90	50
92	50
94	50
96	50
98	50
100	50
102	50
104	50
106	50
108	50
110	50
112	50
114	50
116	50
118	50
120	50
122	50
124	50
126	50
128	50
130	50
132	50
134	50
136	50
138	50
140	50
142	50
144	50
146	50
148	50
150	50
152	50
154	50
156	50
158	50
160	50
162	50
164	50
166	50
168	50
170	50
172	50
174	50
176	50
178	50
180	50
-180	52
-178	52
-176	52
-174	52
-172	52
-170	52
-168	52
-166	52
-164	52
-162	52
-160	52
-158	52
-156	52
-154	52
-152	52
-150	52
-148	52
-146	52
-144	52
-142	52
-140	52
-138	52
-136	52
-134	52
-132	52
-130	52
-128	52
-126	52
-124	52
-122	52
-120	52
-118	52
-116	52
-114	52
-112	52
-110	52
-108	52
-106	52
-104	52
-102	52
-100	52
-98	52
-96	52
-94	52
-92	52
-90	52
-88	52
-86	52
-84	52
-82	52
-80	52
-78	52
-76	52
-74	52
-72	52
-70	52
-68	52
-66	52
-64	52
-62	52
-60	52
-58	52
-56	52
-54	52
-52	52
-50	52
-48	52
-46	52
-44	52
-42	52
-40	52
-38	52
-36	52
-34	52
-32	52
-30	52
-28	52
-26	52
-24	52
-22	52
-20	52
-18	52
-16	52
-14	52
-12	52
-10	52
-8	52
-6	52
-4	52
-2	52
0	52
2	52
4	52
6	52
8	52
10	52
12	52
14	52
16	52
18	52
20	52
22	52
24	52
26	52
28	52
30	52
32	52
34	52
36	52
38	52
40	52
42	52
44	52
46	52
48	52
50	52
52	52
54	52
56	52
58	52
60	52
62	52
64	52
66	52
68	52
70	52
72	52
74	52
76	52
78	52
80	52
82	52
84	52
86	52
88	52
90	52
92	52
94	52
96	52
98	52
100	52
102	52
104	52
106	52
108	52
110	52
112	52
114	52
116	52
118	52
120	52
122	52
124	52
126	52
128	52
130	52
132	52
134	52
136	52
138	52
140	52
142	52
144	52
146	52
148	52
150	52
152	52
154	52
156	52
158	52
160	52
162	52
164	52
166	52
168	52
170	52
172	52
174	52
176	52
178	52
180	52
-180	54
-178	54
-176	54
-174	54
-172	54
-170	54
-168	54
-166	54
-164	54
-162	54
-160	54
-158	54
-156	54
-154	54
-152	54
-150	54
-148	54
-146	54
-144	54
-142	54
-140	54
-138	54
-136	54
-134	54
-132	54
-130	54
-128	54
-126	54
-124	54
-122	54
-120	54
-118	54
-116	54
-114	54
-112	54
-110	54
-108	54
-106	54
-104	54
-102	54
-100	54
-98	54
-96	54
-94	54
-92	54
-90	54
-88	54
-86	54
-84	54
-82	54
-80	54
-78	54
-76	54
-74	54
-72	54
-70	54
-68	54
-66	54
-64	54
-62	54
-60	54
-58	54
-56	54
-54	54
-52	54
-50	54
-48	54
-46	54
-44	54
-42	54
-40	54
-38	54
-36	54
-34	54
-32	54
-30	54
-28	54
-26	54
-24	54
-22	54
-20	54
-18	54
-16	54
-14	54
-12	54
-10	54
-8	54
-6	54
-4	54
-2	54
0	54
2	54
4	54
6	54
8	54
10	54
12	54
14	54
16	54
18	54
20	54
22	54
24	54
26	54
28	54
30	54
32	54
34	54
36	54
38	54
40	54
42	54
44	54
46	54
48	54
50	54
52	54
54	54
56	54
58	54
60	54
62	54
64	54
66	54
68	54
70	54
72	54
74	54
76	54
78	54
80	54
82	54
84	54
86	54
88	54
90	54
92	54
94	54
96	54
98	54
100	54
102	54
104	54
106	54
108	54
110	54
112	54
114	54
116	54
118	54
120	54
122	54
124	54
126	54
128	54
130	54
132	54
134	54
136	54
138	54
140	54
142	54
144	54
146	54
148	54
150	54
152	54
154	54
156	54
158	54
160	54
162	54
164	54
166	54
168	54
170	54
172	54
174	54
176	54
178	54
180	54
-180	56
-178	56
-176	56
-174	56
-172	56
-170	56
-168	56
-166	56
-164	56
-162	56
-160	56
-158	56
-156	56
-154	56
-152	56
-150	56
-148	56
-146	56
-144	56
-142	56
-140	56
-138	56
-136	56
-134	56
-132	56
-130	56
-128	56
-126	56
-124	56
-122	56
-120	56
-118	56
-116	56
-114	56
-112	56
-110	56
-108	56
-106	56
-104	56
-102	56
-100	56
-98	56
-96	56
-94	56
-92	56
-90	56
-88	56
-86	56
-84	56
-82	56
-80	56
-78	56
-76	56
-74	56
-72	56
-70	56
-68	56
-66	56
-64	56
-62	56
-60	56
-58	56
-56	56
-54	56
-52	56
-50	56
-48	56
-46	56
-44	56
-42	56
-40	56
-38	56
-36	56
-34	56
-32	56
-30	56
-28	56
-26	56
-24	56
-22	56
-20	56
-18	56
-16	56
-14	56
-12	56
-10	56
-8	56
-6	56
-4	56
-2	56
0	56
2	56
4	56
6	56
8	56
10	56
12	56
14	56
16	56
18	56
20	56
22	56
24	56
26	56
28	56
30	56
32	56
34	56
36	56
38	56
40	56
42	56
44	56
46	56
48	56
50	56
52	56
54	56
56	56
58	56
60	56
62	56
64	56
66	56
68	56
70	56
72	56
74	56
76	56
78	56
80	56
82	56
84	56
86	56
88	56
90	56
92	56
94	56
96	56
98	56
100	56
102	56
104	56
106	56
108	56
110	56
112	56
114	56
116	56
118	56
120	56
122	56
124	56
126	56
128	56
130	56
132	56
134	56
136	56
138	56
140	56
142	56
144	56
146	56
148	56
150	56
152	56
154	56
156	56
158	56
160	56
162	56
164	56
166	56
168	56
170	56
172	56
174	56
176	56
178	56
180	56
-180	58
-178	58
-176	58
-174	58
-172	58
-170	58
-168	58
-166	58
-164	58
-162	58
-160	58
-158	58
-156	58
-154	58
-152	58
-150	58
-148	58
-146	58
-144	58
-142	58
-140	58
-138	58
-136	58
-134	58
-132	58
-130	58
-128	58
-126	58
-124	58
-122	58
-120	58
-118	58
-116	58
-114	58
-112	58
-110	58
-108	58
-106	58
-104	58
-102	58
-100	58
-98	58
-96	58
-94	58
-92	58
-90	58
-88	58
-86	58
-84	58
-82	58
-80	58
-78	58
-76	58
-74	58
-72	58
-70	58
-68	58
-66	58
-64	58
-62	58
-60	58
-58	58
-56	58
-54	58
-52	58
-50	58
-48	58
-46	58
-44	58
-42	58
-40	58
-38	58
-36	58
-34	58
-32	58
-30	58
-28	58
-26	58
-24	58
-22	58
-20	58
-18	58
-16	58
-14	58
-12	58
-10	58
-8	58
-6	58
-4	58
-2	58
0	58
2	58
4	58
6	58
8	58
10	58
12	58
14	58
16	58
18	58
20	58
22	58
24	58
26	58
28	58
30	58
32	58
34	58
36	58
38	58
40	58
42	58
44	58
46	58
48	58
50	58
52	58
54	58
56	58
58	58
60	58
62	58
64	58
66	58
68	58
70	58
72	58
74	58
76	58
78	58
80	58
82	58
84	58
86	58
88	58
90	58
92	58
94	58
96	58
98	58
100	58
102	58
104	58
106	58
108	58
110	58
112	58
114	58
116	58
118	58
120	58
122	58
124	58
126	58
128	58
130	58
132	58
134	58
136	58
138	58
140	58
142	58
144	58
146	58
148	58
150	58
152	58
154	58
156	58
158	58
160	58
162	58
164	58
166	58
168	58
170	58
172	58
174	58
176	58
178	58
180	58
-180	60
-178	60
-176	60
-174	60
-172	60
-170	60
-168	60
-166	60
-164	60
-162	60
-160	60
-158	60
-156	60
-154	60
-152	60
-150	60
-148	60
-146	60
-144	60
-142	60
-140	60
-138	60
-136	60
-134	60
-132	60
-130	60
-128	60
-126	60
-124	60
-122	60
-120	60
-118	60
-116	60
-114	60
-112	60
-110	60
-108	60
-106	60
-104	60
-102	60
-100	60
-98	60
-96	60
-94	60
-92	60
-90	60
-88	60
-86	60
-84	60
-82	60
-80	60
-78	60
-76	60
-74	60
-72	60
-70	60
-68	60
-66	60
-64	60
-62	60
-60	60
-58	60
-56	60
-54	60
-52	60
-50	60
-48	60
-46	60
-44	60
-42	60
-40	60
-38	60
-36	60
-34	60
-32	60
-30	60
-28	60
-26	60
-24	60
-22	60
-20	60
-18	60
-16	60
-14	60
-12	60
-10	60
-8	60
-6	60
-4	60
-2	60
0	60
2	60
4	60
6	60
8	60
10	60
12	60
14	60
16	60
18	60
20	60
22	60
24	60
26	60
28	60
30	60
32	60
34	60
36	60
38	60
40	60
42	60
44	60
46	60
48	60
50	60
52	60
54	60
56	60
58	60
60	60
62	60
64	60
66	60
68	60
70	60
72	60
74	60
76	60
78	60
80	60
82	60
84	60
86	60
88	60
90	60
92	60
94	60
96	60
98	60
100	60
102	60
104	60
106	60
108	60
110	60
112	60
114	60
116	60
118	60
120	60
122	60
124	60
126	60
128	60
130	60
132	60
134	60
136	60
138	60
140	60
142	60
144	60
146	60
148	60
150	60
152	60
154	60
156	60
158	60
160	60
